date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),activeAddresses,generatedCoins,cumulative total number of coins,fees,averageDifficulty,paymentCount,medianTxValue(USD),medianFee,blockSize,blockCount
17/1/2016,3971865434,192254329.8,203977,5843684887,387.15,45319600,536461,3775,15094039.8,36.326795,1.13E+11,447028,36.15408405,0.0001,113863943,151
18/1/2016,3560807940,227879376.3,213732,5763520632,381.73,54403900,472936,4325,15098364.8,39.48023545,1.13E+11,344242,39.08925125,0.0001,115133019,173
19/1/2016,3353775385,211744966.2,186725,5844834279,387.03,46819800,419190,3325,15101689.8,39.67840683,1.13E+11,301559,49.19568131,0.0001,102920482,133
20/1/2016,1460825926,297941983.5,208919,5736210038,379.74,121720000,625563,3800,15105489.8,46.47964248,1.13E+11,388247,44.56183964,0.0001,131038441,152
21/1/2016,2126986590,318433055.6,222606,6340231069,419.63,68338000,516771,3425,15108914.8,50.3603795,1.13E+11,370087,55.87067959,0.0001,115107303,137
22/1/2016,3094994091,295898361,213507,6192758275,409.75,91546600,501601,4400,15113314.8,45.16359551,1.13E+11,355696,51.93150603,0.0001,116486607,176
23/1/2016,11326116600,252348689.3,190221,5781562978,382.43,56247400,473146,4475,15117789.8,38.59889347,1.13E+11,376171,49.41275156,0.0001,102298780,179
24/1/2016,26097822216,246354515.3,201254,5868920979,388.1,54824800,487622,4275,15122064.8,40.1824236,1.13E+11,384082,73.86495009,0.0001,105863616,171
25/1/2016,6925342919,335436257.4,221988,6085530760,402.32,59062400,517175,4050,15126114.8,45.9839664,1.13E+11,375474,44.67545945,0.0001,116535667,162
26/1/2016,4009141319,282416820.2,230363,5931103373,392,58147000,533783,4000,15130114.8,47.01650631,1.16E+11,387126,66.5616,0.0001,118844110,160
27/1/2016,5393340988,326096769.9,229522,5939256278,392.44,47424400,529075,3875,15133989.8,49.12850373,1.20E+11,365156,69.37621427,0.0001,115322584,155
28/1/2016,2347344945,357334543.5,224879,5981656305,395.15,59247900,522089,3650,15137639.8,47.43453192,1.20E+11,363400,51.55789171,0.0001,116372110,146
29/1/2016,2673975338,353299222.1,224225,5755676787,380.11,86125296,531737,4225,15141864.8,46.98023086,1.20E+11,338071,67.14823702,0.0001,116102570,169
30/1/2016,1249313549,244323667.5,194607,5738383966,378.86,30284400,497567,4675,15146539.8,38.97923245,1.20E+11,385893,72.12804875,0.0001,106131490,187
31/1/2016,600405945.2,243929542.2,175864,5731491364,378.29,37894300,480130,4525,15151064.8,34.55384553,1.20E+11,382270,63.28412653,0.0001,100371200,181
1/2/2016,1889681587,441684937.6,222237,5597522336,369.35,51656700,600635,4025,15155089.8,55.98834185,1.20E+11,339493,84.9505,0.0001,125092097,161
2/2/2016,1359631186,421957284.8,241542,5653334452,372.92,40378700,688829,4500,15159589.8,58.64427461,1.20E+11,426179,70.48818608,0.0001,144700314,180
3/2/2016,539724077.7,290958259.5,191045,5681242807,374.65,45933400,543129,4475,15164064.8,44.727733,1.20E+11,314080,50.58223456,0.0001,115591674,179
4/2/2016,827575346.2,321681040.4,200493,5614944278,370.17,69285504,463870,4200,15168264.8,38.13751292,1.20E+11,347557,79.105329,0.0001,110514905,168
5/2/2016,1285708921,337697392.2,225300,5900793602,388.9,43825000,505481,4700,15172964.8,43.03457951,1.20E+11,390299,88.16520505,0.0001,121597314,188
6/2/2016,1118318437,242514446,223956,5867723182,386.59,49249300,484673,5000,15177964.8,40.20959148,1.20E+11,432065,92.99956331,0.0001,120629945,200
7/2/2016,1048074765,231885471.7,212014,5716353663,376.51,37076300,525262,4400,15182364.8,38.93269746,1.40E+11,512296,77.64339521,0.0001,123232543,176
8/2/2016,921501586.5,266216683,224607,5721506749,376.76,47671100,473992,3700,15186064.8,42.13873335,1.44E+11,387951,109.9732262,0.0001,121220261,148
9/2/2016,763513851.1,331797320.3,231064,5672458766,373.42,55318500,507109,4400,15190464.8,41.7533383,1.44E+11,382478,143.1469647,0.0001,122523553,176
10/2/2016,916128362,398677809.3,235363,5715471429,376.15,85130896,496638,4100,15194564.8,45.10160409,1.44E+11,369839,131.7686702,0.0001,121103080,164
11/2/2016,937479947.9,303581945.7,220742,5807942137,382.11,74375600,497789,4800,15199364.8,44.25502408,1.44E+11,370583,87.4385217,0.0001,122745260,192
12/2/2016,939287003.4,282005996.2,202356,5772756906,379.69,67042800,471892,4275,15203639.8,39.03763903,1.44E+11,345562,79.51180934,0.0001,105180523,171
13/2/2016,938754064.3,297356615,184519,5849480112,384.64,61911700,445520,3900,15207539.8,34.91582779,1.44E+11,338186,82.42296704,0.0001,98364704,156
14/2/2016,1021784521,248045913.4,185922,5977182397,392.93,74469800,494551,4150,15211689.8,35.15265778,1.44E+11,402401,87.95418598,0.0001,103702188,166
15/2/2016,1476229749,336040708.1,220197,6201509765,407.57,74070496,498274,3800,15215489.8,42.11669849,1.44E+11,378094,111.5463457,0.0001,115910305,152
16/2/2016,1496838607,387180265.9,215802,6109363292,401.43,73093104,479779,3450,15218939.8,42.20291344,1.44E+11,338622,107.904384,0.0001,104940068,138
17/2/2016,1535289817,368962564.2,227080,6205797227,407.66,83193600,539728,3875,15222814.8,43.84467565,1.44E+11,404985,101.3003099,0.0001,119963963,155
18/2/2016,1529333867,301582958.2,212810,6343229344,416.57,76752600,495715,4225,15227039.8,43.33919321,1.44E+11,362294,99.82488525,0.0001,110001207,169
19/2/2016,1939519855,344287962.1,217291,6438429010,422.73,55711300,510057,3625,15230664.8,45.93178995,1.53E+11,347616,105.0631456,0.0001,111231826,145
5/3/2016,7895447566,455706113.4,234842,6278135592,410.78,135384992,520928,3750,15234414.8,62.07709524,1.58E+11,362329,171.9686763,0.00013281,117005580,150
6/3/2016,738462152.4,277219962.9,161591,6122754252,400.52,91212496,417387,3700,15238114.8,39.12461422,1.58E+11,328199,54.83178878,0.000113,93070718,148
7/3/2016,1108791484,419681575.2,183122,6234859134,407.76,85762400,409455,3325,15241439.8,43.73955784,1.58E+11,287734,75.63997747,0.00011087,94209279,133
8/3/2016,863096303.8,332339922.4,200144,6338916564,414.46,70311696,465717,3850,15245289.8,44.92403847,1.58E+11,349910,79.99078,0.0001,104776474,154
9/3/2016,779524606.4,330065235.2,190220,6331896165,413.89,70012304,510618,4200,15249489.8,54.68048263,1.58E+11,306050,78.67986403,0.00010032,125013289,168
10/3/2016,896628156.1,321416956.1,188571,6346532590,414.74,81022896,440705,3875,15253364.8,41.07926816,1.58E+11,327181,59.92053199,0.00010036,104932958,155
11/3/2016,898652016.2,359930074.2,189656,6386442336,417.24,73969696,424621,4000,15257364.8,39.76764706,1.58E+11,314803,67.53854701,0.0001,98291340,160
12/3/2016,705781289.6,255452539,167869,6454911826,421.61,92712896,376520,3600,15260964.8,34.40586731,1.58E+11,266308,66.23836712,0.0001,82663093,144
13/3/2016,619961779.2,202916466.1,149670,6303643826,411.65,74322800,426291,3325,15264289.8,35.80250793,1.58E+11,329840,53.5145,0.0001,84849324,133
14/3/2016,866668882.8,317588222.6,191189,6344322706,414.2,95259400,456138,3800,15268089.8,41.05698574,1.58E+11,332528,68.39966256,0.0001,110385509,152
15/3/2016,1212820646,318368239.1,202265,6379563239,416.39,66781700,448952,4025,15272114.8,42.88754793,1.58E+11,321245,69.37190645,0.0001,106935867,161
16/3/2016,5463382218,352028545.4,211840,6388833726,416.89,65185800,446561,3800,15275914.8,47.99646002,1.58E+11,307996,106.4873008,0.000101,101669812,152
17/3/2016,3201345060,308736443.7,208178,6405621199,417.89,83528600,477267,3525,15279439.8,46.32816082,1.58E+11,345877,85.32801885,0.0001,105293428,141
18/3/2016,2054673743,312888459.1,205886,6447778030,420.55,104940000,437659,3400,15282839.8,42.894972,1.62E+11,318333,71.10748977,0.0001,100585430,136
4/3/2016,3069214161,453666986.5,207330,6445572963,421.84,90856096,526449,3875,15286714.8,51.56297271,1.63E+11,332949,90.98056558,0.000113,121918613,155
20/2/2016,1669876596,320171163.3,215578,6422934509,421.6,93992096,500214,3750,15290464.8,41.35279322,1.63E+11,386034,109.1978487,0.0001,110665489,150
21/2/2016,1753788266,328815187.9,206489,6670599414,437.77,89820704,522170,3200,15293664.8,40.3175371,1.63E+11,422287,117.9998879,0.0001,108257594,128
22/2/2016,1864607890,334646379.1,237569,6690572123,438.99,85385200,538813,3175,15296839.8,45.80619995,1.63E+11,409469,116.5321036,0.0001,114076493,127
23/2/2016,1623893638,381699722.9,244612,6680914358,438.26,85244896,546376,3400,15300239.8,48.35862446,1.63E+11,385851,113.2425054,0.0001,120113824,136
24/2/2016,1451913735,357839438,224809,6418557881,420.96,67743696,468940,2950,15303189.8,45.99151748,1.63E+11,320840,105.6280199,0.0001,108343410,118
25/2/2016,1248357351,342811424.8,216135,6482409873,425.04,70798000,525418,3875,15307064.8,45.89148285,1.63E+11,377138,100.1508023,0.0001,123848895,155
26/2/2016,1284890354,290453056.7,203495,6477612008,424.63,61486000,474690,3500,15310564.8,42.35918186,1.63E+11,339298,97.62272575,0.0001,107132893,140
27/2/2016,923906631.8,281376057.3,182030,6604398124,432.84,41893600,475497,3675,15314239.8,37.33826946,1.63E+11,348309,63.01568663,0.0001,99063169,147
28/2/2016,3570675382,316578177.1,233302,6601792857,432.57,53033400,488866,3350,15317589.8,44.48851907,1.63E+11,355716,155.3180521,0.0001,104059936,134
29/2/2016,4191509716,383072299.2,265187,6616416251,433.44,60694700,562749,3325,15320914.8,55.28146424,1.63E+11,410129,209.0784138,0.0001,121468795,133
1/3/2016,4676165059,480892687.7,276953,6686438569,437.92,74895800,564999,3525,15324439.8,60.06599979,1.63E+11,423235,183.70744,0.0001,127610061,141
2/3/2016,2365926820,381016906.8,270049,6645463739,435.13,74955296,557805,3925,15328364.8,92.15325496,1.63E+11,398017,162.8648077,0.0001,141344024,157
3/3/2016,1397604487,400162307.2,221517,6475590333,423.91,100484000,567272,3375,15331739.8,56.09368275,1.63E+11,428846,100.2715781,0.0001,124312415,135
19/3/2016,814831913.9,183816538.8,177342,6276329165,409.27,58423000,423218,3400,15335139.8,34.35487023,1.65E+11,330244,57.66940897,0.0001,87052395,136
20/3/2016,665740963,160812903.6,177997,6295008489,410.4,45947900,437424,3650,15338789.8,33.74667059,1.65E+11,361270,61.47792,0.0001,96462698,146
21/3/2016,715468686.2,248681332.8,198867,6342798633,413.42,61655400,437620,3475,15342264.8,41.13390235,1.65E+11,336467,61.09348777,0.0001,104844751,139
22/3/2016,788663875.9,250341069.6,205060,6339908801,413.13,66813300,464583,3700,15345964.8,42.63768215,1.65E+11,368109,53.84198525,0.0001,105679040,148
23/3/2016,709989048.8,267872172.6,186659,6418687722,418.16,61444200,432360,3725,15349689.8,38.35156743,1.65E+11,316412,53.24477278,0.0001,100544232,149
24/3/2016,823742620.4,287200749.4,189947,6424262723,418.42,68346704,428038,3675,15353364.8,38.50255692,1.65E+11,300116,62.721158,0.0001,99095640,147
25/3/2016,757896548.5,278316944.4,172163,6396318898,416.51,52560000,400112,3650,15357014.8,32.7033762,1.65E+11,292206,53.31328,0.0001,91106258,146
26/3/2016,544240342.6,211857242,158896,6410979829,417.36,44650400,457009,3825,15360839.8,35.8323759,1.65E+11,301235,43.47764328,0.0001,95670050,153
27/3/2016,653833359,271886728.7,160125,6424436761,418.14,71229400,425281,3525,15364364.8,31.75097348,1.65E+11,306475,49.07628479,0.0001,88753379,141
28/3/2016,730937820.4,273517929.4,195910,6555545101,426.55,68522800,516152,4249.997528,15368614.8,46.15473942,1.65E+11,325526,51.11502635,0.0001,114670594,170
29/3/2016,696580587,323331731.7,197252,6522552755,424.3,75411504,668735,3925,15372539.8,57.79052183,1.65E+11,346526,51.76072614,0.0001,131322550,157
30/3/2016,686395592.8,266963712.3,200881,6409262167,416.83,66034100,480367,3675,15376214.8,45.75345212,1.65E+11,307952,51.89258392,0.0001,110089356,147
31/3/2016,702407428.6,286221548.6,206352,6386455082,415.26,60215200,419593,3100,15379314.8,45.74989907,1.65E+11,297894,55.92054357,0.0001,104803821,124
1/4/2016,747129154.8,268245450.7,211769,6411133689,416.76,51235700,505319,3825,15383139.8,53.2276954,1.67E+11,356601,55.4232787,0.0001,117569335,153
2/4/2016,634937814,196824717.2,183364,6438159366,418.42,45681200,477457,3475,15386614.8,49.66375403,1.67E+11,316984,41.842,0.0001,111041430,139
3/4/2016,567271485,210366388.6,178287,6481983723,421.17,38053700,466510,3550,15390164.8,43.58224685,1.67E+11,344161,42.36696018,0.0001,103241514,142
4/4/2016,700639445.6,285198759.1,208763,6485743343,421.3,50634300,487367,4150,15394314.8,45.08180774,1.67E+11,367200,50.46282108,0.0001,111167934,166
5/4/2016,699882106.7,293173864.1,216021,6483002792,421.02,60718000,460775,3875,15398189.8,47.92742177,1.67E+11,335433,50.05873909,0.0001,114960265,155
6/4/2016,731657944.6,269881873.6,219133,6534891718,424.28,59091000,479006,3925,15402114.8,58.44875393,1.67E+11,369383,53.07450471,0.0001,110910583,157
7/4/2016,831336787,341238304.4,218324,6526250413,423.62,57858600,446278,3475,15405589.8,44.73522886,1.67E+11,339529,52.89730655,0.0001,105395795,139
8/4/2016,738129550,286328302.3,214047,6516742132,422.91,63454700,440786,3600,15409189.8,43.53738918,1.67E+11,343092,48.68722617,0.0001,103400020,144
9/4/2016,682919342.9,179292764.4,196279,6486117798,420.81,49792700,423711,4050,15413239.8,36.54361898,1.67E+11,328672,41.76680221,0.0001,102912904,162
10/4/2016,610602480.6,209494554.8,186781,6469163636,419.59,73478600,435519,4325,15417564.8,33.25339902,1.67E+11,354906,35.40607835,0.0001,95720814,173
11/4/2016,661167366.1,250253349.1,229887,6505914403,421.87,50747500,477742,3825,15421389.8,50.11203705,1.67E+11,368573,42.51480565,0.0001,117958509,153
12/4/2016,916085726.1,271685427.9,240058,6522402139,422.84,70728800,511761,3700,15425089.8,50.75962758,1.67E+11,393242,43.8387108,0.0001,123680686,148
13/4/2016,954950064.8,274034926.1,223342,6567245594,425.63,69060400,495154,4100,15429189.8,45.74314812,1.67E+11,354490,50.69185199,0.0001,115991452,164
14/4/2016,805598888.9,240818958.5,227764,6542712104,423.93,45281000,470246,4099.998239,15433289.8,44.86496577,1.74E+11,373927,48.04610655,0.0001,117140660,164
29/4/2016,941201149,322726182,261726,6960079141,449.41,49258500,516695,3950,15437239.8,49.9195874,1.79E+11,458637,48.59039795,0.0001,128429899,158
30/4/2016,786912843.2,265177490.2,215566,7051127785,455.18,69322600,440383,3650,15440889.8,40.87923127,1.79E+11,381336,45.53875621,0.0001,110602082,146
1/5/2016,768827843.4,224882105.3,191275,6949031013,448.48,40660100,431043,3875,15444764.8,34.50281105,1.79E+11,370939,40.3632,0.0001,96986228,155
2/5/2016,974922304,323855214.7,223628,7004311739,451.93,92127000,483655,3925,15448689.8,45.13159943,1.79E+11,376306,50.17929283,0.0001,117920419,157
3/5/2016,904119923.4,365307383.5,235458,6894476949,444.73,59366400,466136,3775,15452464.8,44.86828296,1.79E+11,335488,66.7095,0.0001,117512680,151
4/5/2016,907818698.9,360355412.7,233524,6980814950,450.18,50407300,499193,4174.998049,15456639.8,47.17178574,1.79E+11,371290,57.36948962,0.0001,118077259,167
5/5/2016,878294903.7,278405618.9,229418,6928633589,446.71,50440800,457956,3875,15460514.8,44.25619976,1.79E+11,340148,59.7340612,0.0001,109201332,155
6/5/2016,909072774.8,332644721.5,233070,6949655287,447.94,72796800,454721,4050,15464564.8,44.519552,1.79E+11,339186,57.542677,0.0001,111114063,162
7/5/2016,802155146.2,249162639.8,201912,7132792172,459.64,38364500,419100,3750,15468314.8,37.61683514,1.79E+11,307293,45.24519658,0.0001,96978383,150
8/5/2016,678894241.4,208341758.6,188857,7115960099,458.43,40315000,440127,4200,15472514.8,34.73771327,1.79E+11,338194,46.20749311,0.0001,97130052,168
9/5/2016,798761726.1,285112989.5,226278,7114581378,458.21,55493100,485976,4275,15476789.8,40.4654474,1.79E+11,371297,55.58048352,0.0001,109139567,171
10/5/2016,907246767.6,313347668.2,245563,7152277277,460.52,58956100,495896,3950,15480739.8,48.10185732,1.79E+11,369310,54.35023883,0.0001,114851619,158
28/4/2016,1042584438,370739864.4,247822,6890714305,445.04,74064704,460497,3375,15484114.8,49.62034503,1.79E+11,374683,49.755472,0.0001,121159767,135
15/4/2016,877715402.8,278960425.6,212039,6551929209,424.43,54801500,436767,3475,15487589.8,44.67354732,1.79E+11,341177,49.8959908,0.0001,110168493,139
16/4/2016,1038087552,218436978.4,181866,6632896363,429.58,39392800,409222,3450,15491039.8,34.12321152,1.79E+11,302587,53.56216941,0.0001,93112976,138
17/4/2016,860954215,176211108.9,192270,6650917791,430.64,52125900,478093,3950,15494989.8,34.28061725,1.79E+11,372032,54.62507341,0.0001,104167997,158
18/4/2016,839859196.6,247727757.9,220261,6605585029,427.61,55670900,478493,3350,15498339.8,47.33042977,1.79E+11,362862,48.8624217,0.0001,112242252,134
19/4/2016,913529724,260384378.3,226361,6623999971,428.7,52810500,480065,3750,15502089.8,43.48327587,1.79E+11,363692,49.66822171,0.0001,112480000,150
20/4/2016,960136888.1,300516628.3,216615,6728083900,435.32,72890096,465440,4125,15506214.8,43.21507171,1.79E+11,338682,51.1160275,0.0001,114992771,165
21/4/2016,1124131225,284037532.9,212644,6824120127,441.42,68204704,477575,3775,15509989.8,42.82120266,1.79E+11,368680,49.88399136,0.0001,110500359,151
22/4/2016,1056248537,249131951,210833,6953442216,449.69,58804400,440135,3575,15513564.8,42.68874359,1.79E+11,319358,50.53571251,0.0001,110812430,143
23/4/2016,856224774.9,210640899.2,185072,6895913173,445.86,50485400,434758,3600,15517164.8,33.15097021,1.79E+11,351988,46.8835032,0.0001,94271233,144
24/4/2016,763874515,237784872.5,183023,6970126561,450.56,68198400,457552,3300,15520464.8,33.26865456,1.79E+11,358712,42.217472,0.0001,96101254,132
25/4/2016,1042597951,356321218,217437,7103879222,459.12,87091800,495022,3175,15523639.8,43.29847026,1.79E+11,369374,59.6856,0.0001,111059607,127
26/4/2016,1154154861,484968234.8,250593,7144791684,461.65,78971904,524750,3774.999176,15527414.8,337.7563982,1.79E+11,404877,65.36668544,0.0001,122790133,151
27/4/2016,1034272399,473835693.3,239306,7217632795,466.26,93564896,471935,3225,15530639.8,46.11149971,1.79E+11,347789,59.27818424,0.0001,112919288,129
11/5/2016,1031367419,335165881.8,234279,7003650843,450.86,50605200,471725,3325,15533964.8,45.88566709,1.91E+11,343497,51.64820869,0.0001,108131098,133
12/5/2016,948140246,299317692.6,228270,7029913975,452.45,59849300,453620,3475,15537439.8,46.75238994,1.94E+11,334723,45.91892428,0.0001,108419162,139
